PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,SortKey,GameID,PGN
9F0yL,8/3R2p1/7p/6k1/5bP1/5K2/3p4/8 b - - 1 46,g7g6 d7d5 f4e5 d5e5 g5f6 e5d5,1539,74,97,20825,crushing endgame long,https://lichess.org/ZGqzQse8/black#91,,2020025,ZGqzQse8,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 Be7 7. Be3 O-O 8. Qd2 Nc6 9. O-O-O d5 10. Kb1 Nxe4 11. Nxe4 dxe4 12. Nxc6 bxc6 13. Qxd8 Rxd8 14. Rxd8+ Bxd8 15. Rd1 Be7 16. Rd4 f5 17. Bc4 Kf7 18. a3 Bc5 19. Rd8 Be7 20. Rh8 h6 21. Bd4 Bf8 22. Be5 c5 23. c3 a5 24. Kc2 Bb7 25. g3 Bd5 26. Bxd5 exd5 27. Bd6 Rc8 28. Kd2 d4 29. cxd4 cxd4 30. b4 axb4 31. axb4 Rd8 32. Bc5 Bxc5 33. Rxd8 Bxb4+ 34. Kc2 d3+ 35. Kb3 Bc5 36. Rd7+ Kg6 37. Kc3 Bxf2 38. Kd2 Bg1 39. h3 Bh2 40. g4 Bf4+ 41. Kd1 fxg4 42. hxg4 Be5 43. Kd2 Kg5 44. Ke3 Bf4+ 45. Kxe4 d2 46. Kf3 *
pNAM5,4rrk1/2b5/p2q2p1/3b1p2/1N4Q1/2P4P/PP4P1/3R1RBK w - - 0 27,g4d4 d5g2 h1g2 d6g3 g2h1 g3h3 g1h2 h3h2,1602,77,95,15473,attraction deflection kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/ZzxBfLHK#52,,1469935,ZzxBfLHK,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. Bd3 e5 7. O-O h6 8. f4 Bd6 9. fxe5 Qb6+ 10. Kh1 Bxe5 11. c3 O-O 12. Na3 d5 13. exd5 cxd5 14. h3 Be6 15. Qe2 Bd6 16. Bxh6 Be7 17. Be3 Qd6 18. Bd4 a6 19. Nc2 Ne4 20. Bxe4 dxe4 21. Qxe4 Bd5 22. Qg4 g6 23. Rae1 Rae8 24. Rd1 Bd8 25. Nb4 Bc7 26. Bg1 f5 *
f6VZ4,r4k2/1p3r2/p1pQ4/5P2/2P3q1/P7/KP6/7R b - - 1 37,f8g7 d6h6 g7g8 h6h8,1294,76,96,14375,endgame mate mateIn2 short,https://lichess.org/6lB2PlX5/black#73,,1380000,6lB2PlX5,1. d4 d5 2. Bf4 Nc6 3. Nc3 a6 4. Nf3 Nf6 5. e3 e6 6. a3 Bd6 7. Bg3 O-O 8. Bd3 Re8 9. Ne2 e5 10. dxe5 Nxe5 11. Nxe5 Bxe5 12. c3 Ng4 13. Qc2 g6 14. O-O-O Qf6 15. f3 Bxg3 16. hxg3 Nf2 17. Nf4 Nxd1 18. Nxd5 Qd6 19. Be4 Nf2 20. Qxf2 Be6 21. c4 Bxd5 22. Bxd5 Qc5 23. Qc2 Qxe3+ 24. Kb1 Qe2 25. Qc3 Qxg2 26. f4 Qe2 27. Qf6 Rf8 28. Qh4 Qd3+ 29. Ka2 h5 30. Qg5 Qe2 31. f5 Qe5 32. g4 c6 33. Qxg6+ Qg7 34. Bxf7+ Rxf7 35. Qxh5 Kf8 36. Qh2 Qxg4 37. Qd6+ *
mu3Ab,4r3/5p1k/p1p1rP1p/1p1pR1p1/3P1P2/P1P3K1/7P/4R3 b - - 0 34,h7g6 f4f5 g6f6 f5e6,1453,76,95,20104,crushing endgame fork rookEndgame short,https://lichess.org/NUxnkvj0/black#67,,1909880,NUxnkvj0,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nd4 4. Nxd4 exd4 5. d3 a6 6. Ba4 c6 7. c3 dxc3 8. Nxc3 Bb4 9. O-O Ne7 10. a3 Bxc3 11. bxc3 O-O 12. d4 d5 13. e5 b5 14. Bc2 Bf5 15. Bxf5 Nxf5 16. Qg4 g6 17. Bg5 Qa5 18. Qh3 Qc7 19. Bf6 Qc8 20. g4 Ng7 21. Qh6 Qxg4+ 22. Kh1 Qf3+ 23. Kg1 Qg4+ 24. Kh1 Nh5 25. f3 Qh3 26. Qg5 h6 27. Qg2 Qxg2+ 28. Kxg2 Nxf6 29. exf6 g5 30. Rae1 Rae8 31. Re5 Re6 32. Rfe1 Rfe8 33. Kg3 Kh7 34. f4 *
YYmI5,6k1/1b3p2/2p2bp1/2B4p/1P3R2/3B4/2P1K1PP/r7 b - - 0 25,g8g7 f4f6 g7f6 c5d4,1491,74,95,24842,attraction crushing endgame sacrifice short,https://lichess.org/q5BPH4gU/black#49,,2359990,q5BPH4gU,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. Be2 Be7 8. Qd2 d5 9. O-O-O dxe4 10. Nxc6 Qxd2+ 11. Rxd2 bxc6 12. Rhd1 O-O 13. Rd4 e5 14. Rc4 Bb7 15. Nxe4 Nxe4 16. Rxe4 Bf6 17. Bc5 Rfd8 18. b4 Rxd1+ 19. Kxd1 a5 20. a3 axb4 21. axb4 g6 22. Bd3 Ra1+ 23. Ke2 h5 24. f4 exf4 25. Rxf4 *
hmsI6,r4rk1/6pp/p1b2q2/1p5R/8/2P2N2/P1Q2PPP/2R3K1 b - - 2 22,c6f3 c2h7 g8f7 h5f5 f6f5 h7f5,1237,75,96,13613,crushing long middlegame pin,https://lichess.org/I00hF8zZ/black#43,,1306848,I00hF8zZ,1. d4 d5 2. c4 dxc4 3. Nc3 e6 4. Nf3 Nf6 5. Bg5 Be7 6. e4 Nc6 7. Bxc4 O-O 8. O-O a6 9. e5 Nd5 10. Bxe7 Ncxe7 11. Qc2 Nxc3 12. bxc3 Nd5 13. Rac1 b5 14. Bxd5 exd5 15. Rfe1 c5 16. dxc5 Bb7 17. c6 Bxc6 18. e6 fxe6 19. Rxe6 Bd7 20. Re5 Qf6 21. Rxd5 Bc6 22. Rh5 *
m6gc2,7R/pp4k1/5p2/8/P7/1P1q3K/7Q/8 w - - 0 45,h2g3 d3g3 h3g3 g7h8,1369,76,95,23333,crushing endgame short,https://lichess.org/9hmdQDIr#88,,2216635,9hmdQDIr,1. b3 e5 2. Bb2 Nc6 3. h3 Nf6 4. e3 Bc5 5. Be2 d5 6. d3 O-O 7. a4 d4 8. e4 Bb4+ 9. Nd2 Na5 10. Nf3 Re8 11. O-O Nh5 12. Nxe5 Rxe5 13. Bxd4 Qxd4 14. Nf3 Qd6 15. Nxe5 Qxe5 16. Bxh5 Qg5 17. f4 Qf6 18. Qf3 Bc3 19. Rad1 g6 20. Bg4 Bxg4 21. Qxg4 h5 22. Qf3 Nc6 23. g4 hxg4 24. hxg4 Nd4 25. Qg2 Kg7 26. e5 Qh4 27. f5 Ne2+ 28. Qxe2 Bd4+ 29. Kg2 Rh8 30. Rh1 Qg5 31. fxg6 Rxh1 32. Rxh1 Bxe5 33. Rh7+ Kxg6 34. Qe4+ Kf6 35. Qf3+ Bf4 36. Rh5 Qg6 37. Qxf4+ Ke7 38. Qxc7+ Kf8 39. Rh8+ Kg7 40. Qe5+ f6 41. Qh2 Qxg4+ 42. Kf1 Qd1+ 43. Kg2 Qxc2+ 44. Kh3 Qxd3+ *
MCzoj,1r4k1/6p1/pp1p2rp/3Pp3/1PP2p1q/5Pbb/P2BQ1P1/R2R1B1K w - - 0 29,g2h3 g3f2 f1g2 g6g2 h1g2 h4g3 g2f1 g3g1,1646,74,96,14446,attraction exposedKing kingsideAttack mate mateIn4 middlegame quietMove sacrifice veryLong,https://lichess.org/axua8viU#56,,1386816,axua8viU,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Nd5 Nxd5 8. exd5 Ne7 9. c4 Ng6 10. Bd3 Be7 11. O-O a6 12. Nc3 O-O 13. Be3 f5 14. f3 Bg5 15. Qd2 h6 16. b4 b6 17. Na4 Rb8 18. Qf2 Nf4 19. Rfd1 Bd7 20. Nb2 Rf6 21. Bf1 Rg6 22. Kh1 Nh5 23. Nd3 f4 24. Bd2 Bh4 25. Qe2 Ng3+ 26. hxg3 Bxg3 27. Nf2 Qh4+ 28. Nh3 Bxh3 *
s6sIQ,3b2k1/3Prppp/8/6P1/2p1P3/3Q1N1P/q7/1R4K1 w - - 1 33,b1b8 a2a7 g1g2 a7b8,1479,74,96,22485,crushing endgame fork short,https://lichess.org/grsh5wDp#64,,2158560,grsh5wDp,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. c4 Qc7 6. Nc3 Nf6 7. Bd3 Bc5 8. Nb3 Be7 9. O-O O-O 10. h3 b6 11. Be3 Bb7 12. Rc1 d6 13. f4 Nbd7 14. Qe2 Rac8 15. Qf2 Bd8 16. g4 e5 17. Nd5 Bxd5 18. cxd5 Qb8 19. Bxa6 Rxc1 20. Rxc1 Qa8 21. Bd3 Qxa2 22. Qc2 exf4 23. Bxf4 Nc5 24. Nd4 Nxd3 25. Qxd3 Qxb2 26. Rb1 Qa2 27. g5 Nd7 28. Bxd6 Re8 29. Nf3 Nc5 30. Bxc5 bxc5 31. d6 c4 32. d7 Re7 *
56yoS,2k5/2p4p/p3b1r1/8/2r5/P4p2/4NPPP/R1R3K1 w - - 0 27,c1c4 g6g2 g1h1 e6c4,1449,76,96,17101,crushing endgame intermezzo short,https://lichess.org/t4EbFPst#52,,1641696,t4EbFPst,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Nxe4 6. d4 b5 7. Bb3 exd4 8. Nxd4 Nxd4 9. Qxd4 Nf6 10. Bg5 d5 11. Bxd5 Qxd5 12. Bxf6 Qxd4 13. Bxd4 Bd6 14. Bxg7 Rg8 15. Re1+ Be6 16. Bf6 Rg6 17. Be5 O-O-O 18. Nc3 b4 19. Bxd6 Rxd6 20. Ne4 Rc6 21. c3 f5 22. Ng3 bxc3 23. bxc3 Rxc3 24. a3 f4 25. Ne2 Rc4 26. Rec1 f3 *
vmf6Q,r2q2k1/ppp2p2/2n4p/3p2pQ/3Nr1b1/2P3B1/P1P1B1PP/R3K2R w KQ - 2 15,h5h6 c6d4 c3d4 e4e2,1416,73,96,19095,crushing middlegame short,https://lichess.org/R91Cawv4#28,Scotch_Game Scotch_Game_Schmidt_Variation,1833120,R91Cawv4,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nc3 Bb4 6. Bg5 h6 7. Bh4 g5 8. Bg3 Bxc3+ 9. bxc3 Nxe4 10. Qe2 d5 11. f3 O-O 12. fxe4 Re8 13. Qh5 Rxe4+ 14. Be2 Bg4 *
OPozY,4k3/4Pp1p/8/5KP1/2P1RP2/7p/8/5r2 w - - 0 50,f5f6 h3h2 e4d4 f1f4 d4f4 h2h1q,1624,71,95,17764,advancedPawn advantage endgame long promotion rookEndgame,https://lichess.org/TeVDdLYh#98,,1687580,TeVDdLYh,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Bb5+ Bd7 7. O-O Bg7 8. Bg5 O-O 9. Bxd7 Qxd7 10. Re1 Nc6 11. Nxc6 Qxc6 12. Nd5 Rfe8 13. c3 Nxd5 14. exd5 Qb6 15. Qb3 Qxb3 16. axb3 Kf8 17. g4 a6 18. Bf4 Rac8 19. Rad1 Rc5 20. Rd3 Ra5 21. h4 Ra2 22. Rd2 Rd8 23. Kh1 Rd7 24. Rde2 b5 25. Rxe7 Rxe7 26. Bxd6 Bf6 27. g5 Ke8 28. Bxe7 Bxe7 29. d6 Kd7 30. dxe7 Ke8 31. Re2 a5 32. Kg2 a4 33. bxa4 bxa4 34. Kf3 Ra1 35. Kf4 a3 36. bxa3 Rxa3 37. Re3 Ra1 38. f3 Rh1 39. Kg4 Rc1 40. h5 Rg1+ 41. Kf4 Rc1 42. Kg3 Rg1+ 43. Kf2 Ra1 44. c4 Rc1 45. Re4 gxh5 46. Kg3 Rh1 47. Kf4 h4 48. Kf5 Rf1 49. f4 h3 *
ufqZ3,3Q4/5bpk/5p1p/2R5/8/5P2/p4KPP/1r6 w - - 1 40,d8d3 f7g6 d3a6 a2a1q a6a1 b1a1,1419,74,96,24323,advancedPawn advantage defensiveMove endgame long promotion,https://lichess.org/p4UueAE2#78,,2335008,p4UueAE2,1. d4 c6 2. Nf3 d5 3. e3 Bf5 4. c4 e6 5. Nc3 Bb4 6. cxd5 cxd5 7. Qa4+ Nc6 8. Bb5 Ne7 9. Ne5 Bxc3+ 10. bxc3 Qb6 11. O-O f6 12. Nxc6 Nxc6 13. Bxc6+ bxc6 14. Re1 O-O 15. Ba3 Rfe8 16. Bc5 Qb7 17. c4 a5 18. cxd5 exd5 19. Rac1 Bd3 20. Rc3 Bb5 21. Qa3 Bc4 22. Rec1 Reb8 23. R3c2 h6 24. Bd6 Rf8 25. Bxf8 Rxf8 26. Qxa5 Qb5 27. Qxb5 cxb5 28. a3 Ra8 29. Ra1 b4 30. Rcc1 bxa3 31. f3 a2 32. e4 Kh7 33. exd5 Bxd5 34. Rc5 Be6 35. d5 Bf7 36. d6 Rb8 37. Kf2 Rb1 38. d7 Rxa1 39. d8=Q Rb1 *
ZMTE6,r7/5P2/4P3/1pRp4/3P1kp1/2P5/6PK/8 w - - 2 45,e6e7 g4g3 h2g1 a8a1,1484,77,96,22139,endgame mate mateIn2 rookEndgame short,https://lichess.org/Mjl0SlxN#88,,2125344,Mjl0SlxN,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 d5 5. Bg5 h6 6. Bh4 g5 7. Bg3 Ne4 8. Qc2 Nc6 9. e3 Bd7 10. cxd5 exd5 11. Bd3 f5 12. Be5 Nxe5 13. Nxe5 Be6 14. f3 Nxc3 15. bxc3 Bd6 16. Bxf5 Bxe5 17. Bg6+ Bf7 18. Bxf7+ Kxf7 19. dxe5 Qd7 20. O-O Rae8 21. f4 Kg7 22. Qb3 c6 23. Rab1 b5 24. Qb4 Rhf8 25. Qd4 Kg8 26. Rb2 Qc7 27. Rbf2 Qb6 28. f5 Qxd4 29. exd4 Kg7 30. f6+ Kf7 31. Ra1 Ra8 32. a4 a6 33. axb5 axb5 34. Rfa2 Rxa2 35. Rxa2 Re8 36. Ra7+ Ke6 37. Rc7 Kf5 38. Rxc6 Ke4 39. Rc5 Ra8 40. f7 Ke3 41. h3 h5 42. e6 g4 43. hxg4 hxg4 44. Kh2 Kf4 *
yvD1I,5rkr/ppq3p1/2p1bnnp/4p3/PQ2P3/1PN2N1P/1BP2PP1/3RR1K1 w - - 3 18,d1d6 c6c5 c3b5 c7d6 b5d6 c5b4,1608,73,96,16174,advantage long middlegame,https://lichess.org/qZCixZFJ#34,Pirc_Defense Pirc_Defense_Other_variations,1552704,qZCixZFJ,1. e4 d6 2. Nf3 Nd7 3. Bc4 h6 4. d4 c6 5. Nc3 Qc7 6. O-O e5 7. dxe5 dxe5 8. Re1 Be7 9. a4 Nf8 10. b3 Ng6 11. Bb2 Nf6 12. h3 Bd7 13. Qe2 Bb4 14. Bxf7+ Kxf7 15. Qc4+ Be6 16. Qxb4 Kg8 17. Rad1 Rf8 *
ewNi2,5q2/1Q5k/3p2pp/2p5/8/P1KP4/1PP5/8 b - - 1 45,f8g7 b7g7 h7g7 a3a4,1499,79,95,22975,crushing defensiveMove endgame queenEndgame short,https://lichess.org/CcWbM7ZH/black#89,,2182625,CcWbM7ZH,1. e4 e5 2. Nf3 d6 3. Bc4 h6 4. h3 Nf6 5. d3 Be7 6. O-O Nc6 7. Nc3 O-O 8. a3 Be6 9. Bb5 Bd7 10. Be3 a6 11. Bxc6 Bxc6 12. Qd2 Nh7 13. Ne2 Bd7 14. Ng3 f5 15. exf5 Bxf5 16. Nxf5 Rxf5 17. Nh2 Qd7 18. g4 Rf7 19. f4 exf4 20. Bxf4 Raf8 21. Rf2 Bg5 22. Raf1 Bxf4 23. Rxf4 Ng5 24. Qg2 Rxf4 25. Rxf4 Rxf4 26. h4 Nh7 27. Qxb7 Rxg4+ 28. Nxg4 Qxg4+ 29. Kf2 Qxh4+ 30. Ke2 Qh2+ 31. Kd1 Qg1+ 32. Kd2 Qf2+ 33. Kc3 Qc5+ 34. Kd2 Nf6 35. Qxa6 Ng4 36. Qc8+ Kh7 37. Qxg4 Qf2+ 38. Kc3 c5 39. Qe4+ Kh8 40. Qe8+ Kh7 41. Qe4+ Kg8 42. Qe8+ Qf8 43. Qe6+ Kh7 44. Qe4+ g6 45. Qb7+ *
QjRyK,8/5pk1/3B3p/5p2/1K2b1Pr/1PP5/4B2P/8 w - - 0 35,g4f5 e4d3 b4c5 d3e2,1575,76,95,20703,advantage discoveredAttack endgame short,https://lichess.org/Yo2ufLqz#68,,1966785,Yo2ufLqz,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 Nf6 6. Nd6+ Bxd6 7. Qxd6 Qe7 8. Qxe7+ Nxe7 9. Nc3 b6 10. Bc4 Bb7 11. Bd3 h6 12. O-O O-O 13. f4 exf4 14. Bxf4 d5 15. exd5 Nexd5 16. Nxd5 Nxd5 17. Bg3 Rac8 18. Rad1 Ne3 19. Rde1 Nxf1 20. Rxf1 Rfe8 21. b3 Re6 22. Bc4 Rf6 23. Rxf6 gxf6 24. Kf2 Rc5 25. Ke3 Kg7 26. Bd6 Rh5 27. g4 Rh3+ 28. Kd4 a6 29. a4 Rh4 30. Be2 b5 31. axb5 axb5 32. Kc5 Be4 33. c3 b4 34. Kxb4 f5 *
bTn5U,8/2b5/2P1k1p1/p7/5P2/1R2P3/rB4Kp/8 w - - 0 36,g2h2 a5a4 b3a3 a2b2,1416,78,97,20817,advantage endgame short,https://lichess.org/ArMUP3Kv#70,,2019249,ArMUP3Kv,1. d4 e6 2. f4 d5 3. Nf3 Nf6 4. e3 Ne4 5. Bb5+ Bd7 6. Bxd7+ Qxd7 7. Ne5 Qd8 8. O-O Nd7 9. Nd2 Nxe5 10. fxe5 g6 11. Nxe4 dxe4 12. c4 Bg7 13. c5 O-O 14. Qc2 f5 15. exf6 Rxf6 16. Rxf6 Qxf6 17. Qxe4 c6 18. Qf3 Qxf3 19. gxf3 e5 20. dxe5 Bxe5 21. Rb1 Rd8 22. f4 Bc7 23. Kf2 Rd1 24. b4 Kf7 25. a4 Ke6 26. Ke2 Rh1 27. b5 cxb5 28. axb5 Rxh2+ 29. Kf3 h5 30. Ba3 Ra2 31. Rb3 h4 32. c6 bxc6 33. bxc6 h3 34. Bb2 h2 35. Kg2 a5 *
mFpQ8,r7/2q1b2k/2p1b3/1pP2B2/1p1p1P2/4P3/P4PR1/6RK b - - 1 37,e6f5 g2h2 f5h3 h2h3 e7h4 h3h4,1575,74,97,17270,endgame exposedKing long mate mateIn3,https://lichess.org/Z9z3leS7/black#73,,1675190,Z9z3leS7,1. d4 f5 2. c4 Nf6 3. Nc3 d6 4. Nf3 c6 5. g3 g6 6. Bg2 Bg7 7. O-O O-O 8. Qb3 Qc7 9. Bf4 Nh5 10. c5+ Kh8 11. Ng5 Nxf4 12. gxf4 d5 13. e3 h6 14. Nf3 Nd7 15. Ne5 Nxe5 16. dxe5 e6 17. Ne2 Rf7 18. Qc3 Bd7 19. Nd4 Bf8 20. b4 b5 21. Kh1 Be7 22. Rg1 g5 23. Bf3 g4 24. Be2 Bh4 25. Rg2 h5 26. Bd3 a5 27. Nxf5 exf5 28. e6+ Bf6 29. Qc2 Bxe6 30. Rag1 Be7 31. h3 axb4 32. hxg4 fxg4 33. Bg6 Rg7 34. Bxh5 d4 35. Bxg4 Rh7+ 36. Qxh7+ Kxh7 37. Bf5+ *
UACW1,2k1q2r/n3rp2/1pPR2p1/pP1p2P1/P2N1Q1p/B1Pb4/6PP/R5K1 w - - 2 31,d6f6 e7e1 g1f2 e1a1,1757,77,96,14248,crushing middlegame short,https://lichess.org/4dwWQGxF#60,,1367808,4dwWQGxF,1. e4 c5 2. a3 Nc6 3. Bc4 Nf6 4. d3 d5 5. exd5 Nxd5 6. Ne2 e6 7. O-O Bd6 8. f4 Nb6 9. Ba2 Qc7 10. Nbc3 a6 11. Qe1 Bd7 12. Qh4 Be7 13. Qg3 O-O-O 14. Ne4 g6 15. c3 h5 16. b4 c4 17. dxc4 h4 18. Qe3 Na7 19. c5 Nd5 20. Bxd5 exd5 21. Ng5 Bxg5 22. fxg5 Bf5 23. Nd4 Be4 24. Rf6 Rde8 25. Qf4 Qd7 26. a4 Re7 27. Rd6 Qe8 28. b5 a5 29. c6 b6 30. Ba3 Bd3 *
VZ7KP,1R6/4p2p/p4kp1/5r2/P2N4/5P2/3n2PP/6K1 b - - 0 33,f5f4 b8f8 f6e5 d4c6 e5d6 f8f4,1545,76,95,13704,crushing deflection endgame long,https://lichess.org/9Af6dU4G/black#65,,1301880,9Af6dU4G,1. e4 d6 2. d4 g6 3. c4 Bg7 4. Nc3 c5 5. d5 f5 6. Bd3 Nf6 7. Nf3 b5 8. cxb5 fxe4 9. Bxe4 Nxe4 10. Nxe4 Qa5+ 11. Bd2 Qxb5 12. Bc3 O-O 13. Qe2 a6 14. Bxg7 Kxg7 15. a4 Qb4+ 16. Nfd2 Rf5 17. O-O Rxd5 18. Qf3 Rf5 19. Qh3 Nc6 20. Qc3+ Qxc3 21. bxc3 Be6 22. Rfe1 Bd5 23. f3 Ne5 24. Rab1 Nd3 25. Re3 Ne5 26. c4 Bxc4 27. Nxc4 Nxc4 28. Reb3 d5 29. Nxc5 Nd2 30. Rb8 Rxb8 31. Rxb8 d4 32. Ne6+ Kf6 33. Nxd4 *
Xypt7,2R2bk1/5pp1/7p/4N3/4n3/1PB1P3/6PK/3r4 w - - 2 31,e5d7 d1d7 c3b4 e4d6,1338,75,95,22734,advantage endgame hangingPiece short,https://lichess.org/ogHvP7kQ#60,,2159730,ogHvP7kQ,1. e3 e5 2. c3 Be7 3. d4 exd4 4. cxd4 Nf6 5. Nf3 O-O 6. b3 c5 7. dxc5 Bxc5 8. Bb2 Re8 9. Bc4 a6 10. Nd4 b5 11. Be2 Nc6 12. Bf3 Bb7 13. Nxc6 Bxc6 14. Bxc6 dxc6 15. Qxd8 Raxd8 16. O-O Ng4 17. Bc3 b4 18. Be1 Rd1 19. Bd2 Rxf1+ 20. Kxf1 Nxh2+ 21. Kg1 Ng4 22. a3 bxa3 23. Nxa3 Rd8 24. Nc4 h6 25. Rxa6 Nf6 26. Rxc6 Bf8 27. Bc3 Ne4 28. Ne5 Rd1+ 29. Kh2 Nxf2 30. Rc8 Ne4 *
NEsrm,3r2k1/2q2ppp/p7/1p6/2b4Q/P1K5/1PPB4/3RR3 w - - 0 30,d2f4 c7a5 b2b4 a5a3,1702,76,95,13067,deflection mate mateIn2 middlegame short,https://lichess.org/nCqkt6zF#58,,1241365,nCqkt6zF,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Bb4 6. Nb3 a6 7. Bd2 Nge7 8. Bd3 O-O 9. O-O d5 10. exd5 exd5 11. a3 Bxc3 12. Bxc3 d4 13. Nxd4 Nxd4 14. Bxd4 Ng6 15. Bc3 Re8 16. Qf3 Be6 17. Rad1 Qc7 18. Rfe1 Rad8 19. Qh5 Rd5 20. Qf3 Rg5 21. Bd2 Nh4 22. Qe4 Rxg2+ 23. Kf1 Rxf2+ 24. Kxf2 Qxh2+ 25. Ke3 Qg3+ 26. Kd4 Rd8+ 27. Kc3 Qc7+ 28. Bc4 b5 29. Qxh4 Bxc4 *
sl9uE,2rr2k1/1q3ppp/1p5b/1Pp4N/P2pn2P/6P1/2Q1PP2/BR1R2K1 b - - 2 26,g7g6 c2e4 b7e4 h5f6 g8h8 f6e4,1508,74,95,15529,attraction crushing fork long middlegame sacrifice,https://lichess.org/amfFcOqi/black#51,,1475255,amfFcOqi,1. c4 Nf6 2. Nc3 e6 3. g3 d5 4. d4 b6 5. Bg2 Bb7 6. Nh3 Be7 7. O-O O-O 8. Nf4 c6 9. Re1 Nbd7 10. a3 Rc8 11. b4 Qc7 12. c5 e5 13. dxe5 Nxe5 14. cxb6 axb6 15. b5 Rfd8 16. Rb1 d4 17. Ne4 c5 18. Nxf6+ Bxf6 19. Bxb7 Qxb7 20. a4 Nc4 21. Qc2 Nd6 22. Nh5 Be7 23. Rd1 Ne4 24. Bb2 Bg5 25. h4 Bh6 26. Ba1 *
1KfD5,1r2r1k1/3qp2p/3p2p1/1ppP1b2/4NP2/1P2Q1P1/P3R1KP/4R3 w - - 2 24,e4f6 e7f6 e3e8 b8e8 e2e8 g8f7,1687,73,96,14152,crushing hangingPiece long middlegame,https://lichess.org/TeUWe4Ng#46,,1358592,TeUWe4Ng,1. d4 Nf6 2. c4 d6 3. Nc3 g6 4. Nf3 Bg7 5. b3 O-O 6. Bb2 Nbd7 7. e4 c5 8. d5 Re8 9. Bd3 a6 10. O-O Nh5 11. Rc1 Rb8 12. Rc2 Nf4 13. Re1 Nxd3 14. Qxd3 Ne5 15. Nxe5 Bxe5 16. g3 f5 17. f4 Bd4+ 18. Kg2 fxe4 19. Nxe4 Bxb2 20. Rxb2 Bf5 21. Qe3 b5 22. cxb5 axb5 23. Rbe2 Qd7 *
xZSXM,5rk1/pb3ppp/p3p3/8/NP2Pn2/P4PN1/3r2PP/2R2RK1 w - - 5 20,f1f2 d2f2 g1f2 f4d3 f2e3 d3c1,1350,73,97,14853,attraction crushing fork long middlegame,https://lichess.org/UV2pmkpB#38,,1440741,UV2pmkpB,1. d4 Nc6 2. d5 Nb4 3. a3 Na6 4. e4 Nf6 5. Bxa6 bxa6 6. f3 c6 7. c4 cxd5 8. cxd5 Bb7 9. Nc3 e6 10. dxe6 dxe6 11. Qxd8+ Rxd8 12. Nge2 Bc5 13. b4 Bb6 14. Bb2 Nh5 15. Na4 Be3 16. Bc1 Bxc1 17. Rxc1 O-O 18. O-O Rd2 19. Ng3 Nf4 *
drgVY,3r2k1/6p1/1p1Np2p/2p1q3/8/1P5P/1PP3P1/3Q1RK1 w - - 0 25,d6f7 e5e3 g1h1 d8d1,1423,77,95,20707,advantage endgame short,https://lichess.org/bxiwOP8p#48,,1967165,bxiwOP8p,1. e4 e5 2. Bc4 Nf6 3. Nf3 Nc6 4. O-O Bc5 5. d3 h6 6. h3 O-O 7. Be3 Bb6 8. Nc3 d6 9. Ne2 Na5 10. Bxb6 axb6 11. Bb3 Nxb3 12. axb3 Be6 13. Ng3 Nd7 14. d4 exd4 15. Nxd4 Qf6 16. Ngf5 c5 17. Nxe6 fxe6 18. Nxd6 Ne5 19. Rxa8 Rxa8 20. Nxb7 Rb8 21. Nd6 Rd8 22. f4 Nf7 23. e5 Nxe5 24. fxe5 Qxe5 *
rZ960,r4rk1/pp2ppbp/5np1/2p1Nb2/8/2NPBQ1P/PPP2Pq1/R3K2R b KQ - 1 12,f5h3 f3h3 g2h3 h1h3,1473,75,95,15442,advantage middlegame short,https://lichess.org/yR8mKUfP/black#23,Sicilian_Defense Sicilian_Defense_Old_Sicilian,1466990,yR8mKUfP,1. e4 c5 2. Nf3 Nc6 3. e5 d6 4. exd6 Qxd6 5. Nc3 Bf5 6. Bb5 Nf6 7. d3 g6 8. h3 Bg7 9. Be3 O-O 10. Bxc6 Qxc6 11. Ne5 Qxg2 12. Qf3 *
